id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from,is_available
266845,2010,Vanshika Nest,indore,"Looking for a charming 1 BK independent house for boys, girls, and family at an affordable price in Ddu Nagar, Indore? Then, this is right one for you.",Independent House,1 BK,sukhlia,1,0,1,"boys,girls,family",house,500,1,unfurnished,[],5500,5500,5500,22.75542068,75.86908722,10/7/2023,TRUE
283066,2021,Easy living_103,pune,"Located at Rakshak Nagar, Pune, this cosy STUDIO independent apartment, which is priced at ₹8100 per bed with a security deposit of ₹8100.",Independent Apartment,STUDIO,kharadi,1,1,0,boys,bed,350,1,fully_furnished,['Washing Machine'],8100,16100,16100,18.55166435,73.94507599,10/9/2023,TRUE
29704,2017,MALA SUDHAKAR 304,bengaluru,"This cosy STUDIO fully_furnished, house is located in the heart of Vijay Shree Layout, Bengaluru. Priced at ₹14000 for full house.",Independent Apartment,STUDIO,arakere,2,0,1,"boys,girls,family",house,450,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",7000,14000,28000,12.88313007,77.59622955,10/7/2023,TRUE
356348,2020,Murali Nest-105,bengaluru,"This comfortable 1 BHK semi_furnished, house is located in the heart of Hullukasavanahalli, Bengaluru. Priced at ₹4000 for full house.",Independent House,1 BHK,hullukasavanahalli,1,0,1,"boys,girls,family",house,550,1,semi_furnished,[],8000,8000,24000,12.80915737,77.62519073,10/7/2023,TRUE
360433,2020,Sri Sai residency Nest-102,bengaluru,"Looking for a charming 1 BHK independent apartment for boys, girls, and family at an affordable price in Krishna Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,hulimavu,1,0,1,"boys,girls,family",house,450,1,semi_furnished,[],16000,16000,48000,12.87616634,77.60708618,10/7/2023,TRUE
244656,2010,Synapse Nest_203,bengaluru,"This beautiful 3 BHK fully_furnished, house is located in the heart of Thubarahalli, Bengaluru. Priced at ₹10500 per bed.",Independent House,3 BHK,thubarahalli,1,0,1,boys,bed,1200,2,fully_furnished,[],10500,14000,28000,12.95989227,77.71652985,10/7/2023,TRUE
235569,2015,Sudhir Nest,newdelhi,"Looking for a spacious 1 BK independent apartment for boys, girls, and family at an affordable price in Block G, New delhi? Then, this is right one for you.",Independent Apartment,1 BK,kalkaji,1,0,1,"boys,girls,family",house,400,1,fully_furnished,"['AC', 'Fridge', 'Tv']",16000,16000,32000,28.54110146,77.25899506,10/7/2023,TRUE
194654,2019,Manish Nest 123,indore,"Located at Shiv Moti Nagar, Indore, this comfortable 2 BHK independent house, which is priced at ₹22000 for full house with a security deposit of ₹44000.",Independent House,2 BHK,navlakha,2,0,2,"girls,family",,1200,2,fully_furnished,[],11000,11000,44000,22.69545364,75.87712097,10/7/2023,TRUE
347347,2020,Sai Leela Apartment_402,pune,"This charming fully_furnished 1 BHK independent apartment for boys and girls is located at Hirai Shitai Basti,Pune and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,wakad,1,0,1,"boys,girls",house,550,1,fully_furnished,"['Washing Machine', 'Fridge']",22000,22000,44000,18.58614159,73.75387573,10/10/2023,TRUE
360902,2020,Mayfield Garden ,gurugram,"Located at Sector 47, Gurugram, this comfortable 3 BHK independent apartment, which is priced at ₹80000 for full house with a security deposit of ₹160000.",Independent Apartment,3 BHK,sector 47,3,0,3,"boys,girls,family",house,2200,3,fully_furnished,[],26000,26000,160000,28.42522812,77.04338074,10/7/2023,TRUE
360325,2012,Ganga Puram society _B1-10,pune,"Looking for a charming 2 BHK gated society apartment for boys, girls, and family at an affordable price in Ganga Puram, Pune? Then, this is right one for you.",Gated Society Apartment,2 BHK,viman nagar,2,0,2,"boys,girls,family",house,1100,1,semi_furnished,['Security'],13750,13750,27500,18.56784821,73.90932465,10/10/2023,TRUE
17528,,Umadevi Nest 2nd floor,bengaluru,"This comfortable 2 BHK fully_furnished, house is located in the heart of Kottapalya, Bengaluru. Priced at ₹7084 per bed.",Independent Apartment,2 BHK,jayanagar,1,1,0,boys,bed,0,1,fully_furnished,[],7084,16734,33468,12.9193058,77.59078217,10/6/2023,TRUE
360041,2020,M3M Skywalk,gurugram,"Looking for a quiet 3 BHK independent apartment for boys, girls, and family at an affordable price in Sector 74, Gurugram? Then, this is right one for you.",Independent Apartment,3 BHK,sector 74,3,0,3,"boys,girls,family",house,2074,3,semi_furnished,"['Swimming Pool', 'Gym']",21000,21000,130000,28.40275574,77.00603485,10/7/2023,TRUE
17132,,4BHK (301) In Sindhu Nest,hyderabad,"This comfortable 4 BHK fully_furnished, house is located in the heart of Swamy Ayyapp Housing Society, Hyderabad. Priced at ₹5500 per bed.",Independent Apartment,4 BHK,madhapur,2,0,1,boys,bed,350,0,fully_furnished,['Security'],5500,14000,28000,17.45254707,78.39448547,10/16/2023,TRUE
344762,2020,HelloWorld Firdaus,hyderabad,"Located at Gokul Plots, Hyderabad, this comfortable STUDIO independent house, which is priced at ₹8000 per bed with a security deposit of ₹8000.",Independent House,STUDIO,kukatpally,2,0,1,"boys,girls",bed,300,1,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,16000,17.48072052,78.37937164,10/7/2023,TRUE
359626,2022,Ashish Apartment_B 204,mumbai,"Located at Natwar Nagar, Mumbai, this cosy 1 BHK independent apartment, which is priced at ₹30000 for full house with a security deposit of ₹90000.",Independent Apartment,1 BHK,jogeshwari east,1,0,1,family,house,450,1,fully_furnished,"['Power Backup', 'Security']",30000,30000,90000,19.12570953,72.84922028,10/10/2023,TRUE
261408,2019,Seemi Nest,indore,"This beautiful 2 BHK semi_furnished, house is located in the heart of Super Corridor, Indore. Priced at ₹14000 for full house.",Independent House,2 BHK,chota bangarda,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,['Fridge'],8000,8000,16000,22.74977112,75.81244659,10/7/2023,TRUE
282911,2015,Durai Raj Nest,chennai,"This quiet fully_furnished 2 BHK independent house for boys and girls is located at Ramalingapuram,Chennai and is close to the major commercial centres of the area.",Independent House,2 BHK,kazhipattur,3,2,2,"boys,girls",bed,1000,2,fully_furnished,"['AC', 'Washing Machine', 'Fridge', 'Tv']",7700,15400,30800,12.78100777,80.21451569,10/7/2023,TRUE
344752,2020,HelloWorld GoldenOrchid,pune,"This cosy STUDIO fully_furnished, house is located in the heart of Vinod Nagar, Pune. Priced at ₹7500 per bed.",Independent House,STUDIO,wakad,2,0,1,"boys,girls",bed,300,1,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",7500,15000,15000,18.6014595,73.73889923,10/10/2023,TRUE
353805,2020,GolfCourseRoad,gurugram,"Looking for a spacious STUDIO independent apartment for boys and girls at an affordable price in Saraswati Kunj Part 1, Gurugram? Then, this is right one for you.",Independent Apartment,STUDIO,sector 53,1,1,0,"boys,girls",bed,350,1,fully_furnished,"['AC', 'Power Backup', 'DTH', 'Washing Machine', 'Fridge', 'Tv']",15000,30000,30000,28.43800163,77.10144806,,TRUE
7245,,D1101 Sriram Signiaa,bengaluru,"Looking for a spacious 3 BHK independent apartment for boys at an affordable price in Doddathoguru, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,doddathoguru,3,0,1,boys,bed,1300,1,fully_furnished,[],6750,13500,27000,12.84050369,77.65620422,10/7/2023,TRUE
44423,2012,Buckinghum Palace  Flat no- 212,hyderabad,"This quiet fully_furnished 3 BHK gated society apartment for girls is located at Road No 12,Hyderabad and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,banjara hills,1,0,1,girls,bed,2000,1,fully_furnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",5500,10450,20900,17.40654182,78.44522095,10/8/2023,TRUE
64916,,"4B 703 Sharayu Building, Mhada Colony",pune,"This comfortable 3 BHK fully_furnished, house is located in the heart of Wakadewadi, Shivaji Nagar, Pune, Maharashtra, India, Pune. Priced at ₹6900 per bed.",Gated Society Apartment,3 BHK,shivaji nagar,1,2,0,boys,bed,1050,1,fully_furnished,['Security'],6900,12900,25800,18.52526283,73.8520813,10/9/2023,TRUE
124466,,Maple woodz Flat no- E 507,pune,"Located at Eon Free Zone, Kharadi, Pune, Maharashtra, India, Pune, this comfortable  gated society apartment, which is priced at ₹9100 for full house with a security deposit of ₹22750.",Gated Society Apartment,,kharadi,4,0,2,boys,house,766,1,semi_furnished,"['Power Backup', 'Security']",3150,6300,15750,18.59031487,74.00835419,10/12/2023,TRUE
12140,,B Sakshi Nest Delhi,newdelhi,"This comfortable 3 BHK fully_furnished, house is located in the heart of Natraj Apartment, New delhi. Priced at ₹6550 per bed.",Independent Apartment,3 BHK,indraprastha extension,2,2,0,girls,bed,1200,2,fully_furnished,[],6550,12750,12750,28.63360596,77.3025589,10/6/2023,TRUE
360317,2010,001- Suma Nest,bengaluru,"Looking for a quiet 1 BHK independent apartment for boys, girls, and family at an affordable price in Maruthi Nagar, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,madivala,2,0,1,"boys,girls,family",house,350,1,unfurnished,[],5000,10000,20000,12.92649174,77.61203003,10/7/2023,TRUE
282911,2015,Durai Raj Nest,chennai,"This quiet fully_furnished 2 BHK independent house for boys and girls is located at Ramalingapuram,Chennai and is close to the major commercial centres of the area.",Independent House,2 BHK,kazhipattur,3,2,2,"boys,girls",bed,1000,2,fully_furnished,"['AC', 'Washing Machine', 'Fridge', 'Tv']",7700,15400,30800,12.78100777,80.21451569,10/7/2023,TRUE
347551,2020,HelloWorld Peace,indore,"This charming fully_furnished STUDIO independent apartment for boys and girls is located at Scheme No 74,Indore and is close to the major commercial centres of the area.",Independent Apartment,STUDIO,vijaya nagar,2,0,1,"boys,girls",bed,300,1,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",11500,23000,23000,22.75693703,75.88955688,10/7/2023,TRUE
254320,2021, Abhay House_Imagine Palm,indore,"This cosy 1 BHK unfurnished, house is located in the heart of Sector A, Mahalxmi Nagar, Indore, Madhya Pradesh, India, Indore. Priced at ₹10500 for full house.",Independent House,1 BHK,mahalxmi nagar,1,0,1,family,house,750,1,unfurnished,[],11500,11500,0,22.76285744,75.91127014,10/7/2023,TRUE
122328,,Supertech Capetown  hno cv2- 1604,noida,"This beautiful 2 BHK semi_furnished, house is located in the heart of Supertech Capetown, Noida. Priced at ₹25000 for full house.",Gated Society Apartment,2 BHK,sector 74,4,0,2,"boys,girls,family",house,930,1,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",4500,9000,9000,28.57482147,77.39107513,10/7/2023,TRUE
257857,2010,Balaji heights,indore,"Looking for a charming 2 BHK independent house for boys, girls, and family at an affordable price in Sector A, Mahalxmi Nagar, Indore, Madhya Pradesh, India, Indore? Then, this is right one for you.",Independent House,2 BHK,mahalxmi nagar,2,0,2,"boys,girls,family",house,1000,2,fully_furnished,[],10500,10500,21000,22.76532555,75.91259003,10/7/2023,TRUE
360471,2023,Albat Roses-204,bengaluru,"This spacious fully_furnished 1 BHK independent house for boys, girls, and family is located at Vijay Nagar,Bengaluru and is close to the major commercial centres of the area.",Independent House,1 BHK,whitefield,1,0,1,"boys,girls,family",house,680,1,fully_furnished,"['Washing Machine', 'Tv']",25000,25000,75000,12.97575855,77.75788879,10/7/2023,TRUE
361185,2020,Ronali Mishra Nest,bengaluru,"Looking for a spacious 3 BHK independent apartment for family at an affordable price in Doddanagamangala, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,doddanagamangala,3,0,3,family,house,1650,3,semi_furnished,[],18000,18000,230000,12.85318184,77.67793274,10/7/2023,TRUE
288982,2020,Swapna Nirman_106,hyderabad,"Located at Apgo Cooperative Housing Society, Hyderabad, this cosy 2 BHK independent apartment, which is priced at ₹40000 for full house with a security deposit of ₹80000.",Independent Apartment,2 BHK,hafizpet,2,0,2,boys,bed,1200,2,fully_furnished,"['Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",15600,15600,31200,17.48698044,78.35149384,11/1/2023,TRUE
61697,2009,MOHAMMED NEST 102,hyderabad,"Looking for a quiet 4 BHK independent apartment for boys at an affordable price in Mch Colony, Hyderabad? Then, this is right one for you.",Independent Apartment,4 BHK,tolichowki,5,1,2,boys,bed,1800,1,fully_furnished,"['Fridge', 'Tv']",4000,9000,18000,17.3993187,78.41758728,10/7/2023,TRUE
33895,,MALHOTRA NEST,newdelhi,"This charming fully_furnished 4 BHK independent house for girls is located at Block M,New delhi and is close to the major commercial centres of the area.",Independent House,4 BHK,greater kailash 2,2,2,0,girls,bed,2000,0,fully_furnished,[],7250,14500,29000,28.53324318,77.24433899,10/6/2023,TRUE
360595,2023,Ramakrishna Nest-101,bengaluru,"This charming semi_furnished 2 BHK independent apartment for boys, girls, and family is located at Block 8,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,visveshwaraya layout,2,0,2,"boys,girls,family",house,1200,2,semi_furnished,[],12000,12000,72000,12.96882915,77.48986053,10/7/2023,TRUE
275787,2021,Purva Palm Beach _PB -WG-1602,bengaluru,"This spacious semi_furnished 3 BHK gated society apartment for family is located at Essel Gardens,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,essel gardens,3,0,3,family,house,1300,3,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",15000,15000,45000,13.0631485,77.66303253,10/7/2023,TRUE
291973,2020,Dubey Nest#1,mumbai,"Looking for a charming 1 BHK gated society apartment for boys at an affordable price in Natwar Nagar, Mumbai? Then, this is right one for you.",Gated Society Apartment,1 BHK,jogeshwari east,4,0,1,boys,bed,450,1,fully_furnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge']",8350,35000,70000,19.12618065,72.84915924,11/4/2023,TRUE
341192,2020,Yashodhan Apartment_17,pune,"This comfortable STUDIO fully_furnished, house is located in the heart of Keshav Nagar, Pune. Priced at ₹8000 per bed.",Independent Apartment,STUDIO,amanora park town,4,0,1,boys,bed,250,1,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",8000,32000,32000,18.51029587,73.93769836,10/10/2023,TRUE
346708,2020,AH Residency_202,hyderabad,"This cosy 2 BHK unfurnished, house is located in the heart of Bazar Ghat, Hyderabad. Priced at ₹22900 for full house.",Independent Apartment,2 BHK,bazar ghat,2,0,2,"boys,girls,family",house,1300,2,unfurnished,[],11450,11450,22900,17.39769554,78.46167755,10/7/2023,TRUE
131215,,Amarjeet Bikram .NEST E79,newdelhi,"This charming fully_furnished 4 BHK independent house for girls is located at Block E,New delhi and is close to the major commercial centres of the area.",Independent House,4 BHK,kalkaji,3,1,1,girls,bed,2000,0,fully_furnished,[],10800,23650,23650,28.54364204,77.25592804,10/6/2023,TRUE
257957,2018,Emerald Nest- 104,Bengaluru,"Looking for a quiet STUDIO apartment for girls at an affordable price in City Muncipal Corporation Employees Hbcs, Bengaluru? Then, this is right one for you.",Apartment,STUDIO,Vijaya Nagar,2,2,1,girls,bed,350,1,fully_furnished,[],5000,10000,20000,12.95415401,77.53425598,10/7/2023,TRUE
267016,2017,Kannathal Nest,chennai,"This cosy 3 BHK semi_furnished, house is located in the heart of Vgp Selva Nagar Extension, Chennai. Priced at ₹7700 per bed.",Independent House,3 BHK,velachery,4,1,2,boys,bed,1400,2,semi_furnished,[],7700,12600,25200,12.97028446,80.22190094,10/7/2023,TRUE
1968,,1301 Tower 8 Blueridge,pune,"This beautiful 3 BHK fully_furnished, house is located in the heart of Rajiv Gandhi Infotech Park, Pune. Priced at ₹6615 per bed.",Gated Society Apartment,3 BHK,hinjawadi,1,1,0,girls,bed,1200,1,fully_furnished,['Security'],6615,13345,26690,18.57749748,73.73721313,11/18/2023,TRUE
29216,,3 BHK in Endeco's Alladin County,hyderabad,"This comfortable 3 BHK fully_furnished, house is located in the heart of Czech Colony, Hyderabad. Priced at ₹7000 per bed.",Gated Society Apartment,3 BHK,sanath nagar,2,0,1,girls,bed,1700,1,fully_furnished,['Security'],7000,16400,32800,17.45665359,78.43834686,10/7/2023,TRUE
30373,,Garg Nest Delhi,newdelhi,"Looking for a charming 3 BHK independent apartment for boys at an affordable price in Block E, New delhi? Then, this is right one for you.",Independent Apartment,3 BHK,hauz khas,2,0,1,boys,bed,1500,1,fully_furnished,['Power Backup'],9630,28000,28000,28.55121803,77.20711517,10/7/2023,TRUE
283903,2011,Bijith Plaza Apartment 403,bengaluru,"This charming semi_furnished 2 BHK independent apartment for boys and girls is located at Bank Avenue Colony,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,hormavu,2,0,2,"boys,girls",bed,820,2,semi_furnished,[],10200,10200,30600,13.02331448,77.65118408,10/7/2023,TRUE
357886,2019,Pintu Agarwal Nest -203,bengaluru,"Located at Someshwara Layout, Bengaluru, this cosy 1 BK independent apartment, which is priced at ₹11500 for full house with a security deposit of ₹23000.",Independent Apartment,1 BK,hulimavu,1,0,1,boys,house,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,23000,12.8787756,77.60103607,10/7/2023,TRUE
348660,2020,ZOHEB ISLAM SHAIKH Nest_ 03,pune,"This beautiful 1 BK semi_furnished, house is located in the heart of Rajiv Nagar, Pune. Priced at ₹20000 for full house.",Independent House,1 BK,viman nagar,1,0,1,"boys,girls",house,300,1,semi_furnished,"['Washing Machine', 'Fridge']",20000,20000,20000,18.56992531,73.91352081,10/10/2023,TRUE
32303,,3 BHK in DSR Green Fields,bengaluru,"This quiet fully_furnished 3 BHK gated society apartment for boys is located at Dsr Green Field,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,nagondanahalli,3,0,3,boys,house,1570,1,fully_furnished,"['Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",8500,8500,25500,12.97092819,77.76806641,11/1/2023,TRUE
319443,2022,BALA NEST 06,bengaluru,"This spacious semi_furnished 2 BHK independent apartment for boys, girls, and family is located at Doddanagamangala,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,doddanagamangala,2,0,2,"boys,girls,family",house,750,1,semi_furnished,[],7150,7150,21450,12.85469151,77.67901611,10/7/2023,TRUE
242790,2010,Bhartiya City Nikoo Homes,bengaluru,"Located at Devin Paradise Enclave, Bengaluru, this beautiful 3 BHK gated society apartment, which is priced at ₹45000 for full house with a security deposit of ₹90000.",Gated Society Apartment,3 BHK,thirumenahalli north taluka,3,0,3,family,house,1411,3,semi_furnished,[],15000,15000,30000,13.08101654,77.64208984,10/31/2023,TRUE
357885,2019,Pintu Agarwal Nest -202,bengaluru,"Looking for a spacious 1 BK independent apartment for boys at an affordable price in Someshwara Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BK,hulimavu,1,0,1,boys,house,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,23000,12.8787756,77.60103607,10/7/2023,TRUE
70943,,Subhash Malik 1st Floor,newdelhi,"This quiet semi_furnished 1 BHK independent house for boys, girls, and family is located at Block A,New delhi and is close to the major commercial centres of the area.",Independent House,1 BHK,rohini sector 14,2,0,1,"boys,girls,family",house,1000,1,semi_furnished,[],9500,19000,38000,28.71124077,77.13622284,10/9/2023,TRUE
7543,,Khosla studio 1 NFC,newdelhi,"This charming fully_furnished  gated society apartment for boys is located at Block D,New delhi and is close to the major commercial centres of the area.",Gated Society Apartment,,new friends colony,2,0,1,boys,bed,1000,0,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",5950,16500,33000,28.56619644,77.26707458,10/7/2023,TRUE
269421,2015,Dipesh House_Lajpat Nagar,newdelhi,"Looking for a spacious 2 BHK independent house for boys, girls, and family at an affordable price in Block G, New delhi? Then, this is right one for you.",Independent House,2 BHK,lajpat nagar 1,2,0,2,"boys,girls,family",house,1200,1,semi_furnished,[],20450,20450,20450,28.57444572,77.24557495,10/7/2023,TRUE
14689,,A 104 Confident Pheniox,bengaluru,"Looking for a charming 3 BHK gated society apartment for girls at an affordable price in Confident Phoenix, Bengaluru? Then, this is right one for you.",Gated Society Apartment,3 BHK,haralur,1,1,0,girls,bed,1300,0,semi_furnished,['Security'],7150,14200,28400,12.90163994,77.67527771,10/6/2023,TRUE
112128,,Lok Sarita 3BHK,mumbai,"This beautiful 3 BHK fully_furnished, house is located in the heart of Marol, Mumbai. Priced at ₹13950 per bed.",Independent Apartment,3 BHK,andheri east,1,1,0,girls,bed,750,1,fully_furnished,[],13950,21400,42800,19.12088203,72.8848877,11/13/2023,TRUE
334107,2020,Vedant Residency_401,pune,"This spacious fully_furnished 3 BHK independent apartment for boys is located at Parkhe Basti,Pune and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,wakad,1,1,0,boys,bed,1580,4,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",6500,14000,28000,18.58792114,73.74986267,10/9/2023,TRUE
359188,2023,Jaiswal House _2972,gurugram,"This cosy 3 BHK fully_furnished, house is located in the heart of Block B1, Gurugram. Priced at ₹57000 for full house.",Independent House,3 BHK,sushant lok phase 3,3,0,3,"boys,girls,family",house,1350,2,fully_furnished,"['AC', 'Washing Machine', 'Fridge', 'Tv']",19000,19000,114000,28.42265701,77.08457947,10/7/2023,TRUE
322888,2013,Sharma Niwas,newdelhi,"This cosy 3 BHK semi_furnished, house is located in the heart of Nanakpura, New delhi. Priced at ₹25000 for full house.",Independent House,3 BHK,shakarpur,3,0,3,"boys,girls,family",house,1350,2,semi_furnished,[],8333,8333,8333,28.62473679,77.27999878,10/7/2023,TRUE
359821,2020,mathews stella qasis,chennai,"Looking for a charming 3 BHK independent apartment for girls and family at an affordable price in Rajaji Nagar, Chennai? Then, this is right one for you.",Independent Apartment,3 BHK,thiruvanmiyur,3,0,3,"girls,family",house,1100,2,semi_furnished,[],11000,11000,55000,12.97826099,80.25873566,10/7/2023,TRUE
130046,,HelloWorld Eklavya,indore,"Located at Bhanwar Kuwa, Indore, this comfortable 1 R gated society apartment, which is priced at ₹4000 per bed with a security deposit of ₹8000.",Gated Society Apartment,1 R,bhanwar kuwa,2,0,1,boys,bed,400,0,fully_furnished,['Security'],4000,8000,16000,22.6814537,75.86804199,10/7/2023,TRUE
359370,2020,Marvel Cascada_1402,pune,"Located at Balewadi, Pune, this beautiful 4 BHK gated society apartment, which is priced at ₹95000 for full house with a security deposit of ₹285000.",Gated Society Apartment,4 BHK,baner gaon,4,0,4,family,house,2600,4,fully_furnished,"['Swimming Pool', 'Gym', 'Washing Machine', 'Fridge']",23750,23750,71250,18.57771873,73.76454926,10/10/2023,TRUE
2108,,3-Balaji Nest,bengaluru,"This comfortable 2 BHK fully_furnished, house is located in the heart of Hmt Layout, Bengaluru. Priced at ₹6300 per bed.",Independent House,2 BHK,yeswanthpur,4,1,1,boys,bed,1200,1,fully_furnished,[],6300,18850,37700,13.02491188,77.55821228,10/6/2023,TRUE
359946,2022,Harpreet Narula  Nest_U22/61,gurugram,"Located at Block U1, Gurugram, this beautiful STUDIO independent house, which is priced at ₹21000 for full house with a security deposit of ₹21000.",Independent House,STUDIO,dlf city phase 3,1,0,1,"boys,girls,family",house,400,1,fully_furnished,[],21000,21000,21000,28.49508858,77.09642792,10/7/2023,TRUE
9525,,Flat No 4 Eastonia Palm Groves,pune,"Looking for a spacious 3 BHK gated society apartment for girls at an affordable price in Palm Groves Society, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,ghorpadi,1,1,0,girls,bed,1300,0,fully_furnished,['Security'],7800,16500,33000,18.52382851,73.90785217,10/29/2023,TRUE
247715,2020,Sabastin Nest_104,bengaluru,"This quiet semi_furnished 2 BHK independent apartment for boys is located at Block 1 Prakruthi Township,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,hennuru,2,0,2,boys,house,900,1,semi_furnished,[],9000,9000,18000,13.02978706,77.65196228,10/18/2023,TRUE
356946,2006,RAJ PARADIS,mumbai,"Located at Marol, Mumbai, this beautiful 2 BHK gated society apartment, which is priced at ₹55650 for full house with a security deposit of ₹111300.",Gated Society Apartment,2 BHK,andheri east,2,0,2,family,house,700,2,unfurnished,"['Gym', 'Power Backup', 'Security']",27825,27825,55650,19.11645126,72.88444519,10/10/2023,TRUE
20989,,902 D Kunal Aspiree,pune,"Looking for a charming 2 BHK gated society apartment for girls at an affordable price in Balewadi, Pune? Then, this is right one for you.",Gated Society Apartment,2 BHK,baner gaon,1,0,1,girls,bed,0,1,fully_furnished,['Security'],12000,15000,37500,18.57927322,73.77571869,11/15/2023,TRUE
357300,2023,Chamundi Nest-401,bengaluru,"This beautiful 2 BHK semi_furnished, house is located in the heart of Block 1, Bengaluru. Priced at ₹25000 for full house.",Independent Apartment,2 BHK,nagarbhavi stage 2,2,0,2,family,house,1200,2,semi_furnished,[],12500,12500,250000,12.98228645,77.51528168,10/7/2023,TRUE
359945,2022,Harpreet Narula  Nest_U22/61,gurugram,"Looking for a quiet STUDIO independent house for boys, girls, and family at an affordable price in Block U1, Gurugram? Then, this is right one for you.",Independent House,STUDIO,dlf city phase 3,1,0,1,"boys,girls,family",house,400,1,fully_furnished,[],21000,21000,21000,28.49508858,77.09642792,10/7/2023,TRUE
16394,,4BHK (201) In Venkata Nest,hyderabad,"Located at Swamy Ayyapp Housing Society, Hyderabad, this comfortable 4 BHK gated society apartment, which is priced at ₹5500 per bed with a security deposit of ₹11000.",Gated Society Apartment,4 BHK,madhapur,2,0,1,boys,bed,350,0,fully_furnished,['Security'],5500,14000,28000,17.45272446,78.39408875,10/7/2023,TRUE
65912,,Vaibhav,newdelhi,"This comfortable 2 BHK semi_furnished, house is located in the heart of Dwarka, New delhi. Priced at ₹8600 per bed.",Gated Society Apartment,2 BHK,sewak park,4,0,2,girls,bed,1150,1,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",8600,17200,34400,28.61862755,77.03486633,10/7/2023,TRUE
341940,2020,Ashoka Heritage_101,pune,"This beautiful 2 BHK semi_furnished, house is located in the heart of Vishal Nagar, Pune. Priced at ₹11000 per bed.",Independent Apartment,2 BHK,pimple nilakh,4,0,2,"boys,girls",bed,750,2,semi_furnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge']",11000,20000,40000,18.5874424,73.77993774,10/10/2023,TRUE
295871,2010,Satish Chandran  302,bengaluru,"This quiet semi_furnished 1 BHK independent apartment for boys, girls, and family is located at Prakruthi Nagar,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,kogilu,1,0,1,"boys,girls,family",house,450,1,semi_furnished,[],8250,8250,16500,13.10256672,77.60848236,10/10/2023,TRUE
43893,,Dipali Jawalkar's Nest,mumbai,"Looking for a spacious 3 BHK independent apartment for boys at an affordable price in Pandurang Wadi, Mumbai? Then, this is right one for you.",Independent Apartment,3 BHK,goregaon east,1,1,0,boys,bed,1350,1,fully_furnished,[],16000,34100,68200,19.16971016,72.85313416,10/9/2023,TRUE
340951,2010,Akshay hundia_sion,mumbai,"This charming semi_furnished 2 BHK independent apartment for family is located at Chuna Bhatti,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,sion west,2,0,2,family,house,750,2,semi_furnished,"['Power Backup', 'Security']",26750,26750,53500,19.05307007,72.87960052,10/10/2023,TRUE
292789,2011,provident Sunworth,bengaluru,"Looking for a charming 2 BHK gated society apartment for boys, girls, and family at an affordable price in Provident Sunworth, Bengaluru? Then, this is right one for you.",Gated Society Apartment,2 BHK,venkatapura south taluka,2,0,2,"boys,girls,family",house,883,2,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",8500,8500,25500,12.88142681,77.47130585,10/7/2023,TRUE
